ImageFilePath,ScientificName,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
BeetlePalooza/individual_images/A00000041420.jpg/8d167f3e-33fb-4b9f-bb70-d55611bbb2f6_56e51331-49e5-483b-862d-d947e4b0178b.png,Calosoma affine,Carabus goryi,Calosoma affine,Pasimachus elongatus,Carabus nemoralis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/laetus/4ffe0118-e879-4464-a80c-38c40df9116a.png,Anisodactylus laetus,Calosoma peregrinator,Anisodactylus sanctaecrucis,Brasiella wickhami,Calathus advena
BritishCarabids/British Carabids/database/4479052/d082s0392.jpg,Bembidion illigeri,Badister dilatatus,Bembidion illigeri,Bembidion illigeri,Bembidion illigeri
BritishCarabids/British Carabids/database/4470555/d022s0081.jpg,Carabus problematicus,Carabus problematicus,Carabus problematicus,Carabus problematicus,Carabus problematicus
BeetlePalooza/individual_images/A00000050033.jpg/aa9cfddb-f116-4e3e-a21c-2499824e9e08_720bc328-0cf4-49e4-b8f0-2eb0414008cd.png,Pterostichus melanarius,Cyclotrachelus torvus,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
BritishCarabids/British Carabids/database/6097886/d078s0071.jpg,Bembidion lunatum,Amara consularis,Bembidion tetracolum,Oxypselaphus obscurus,Bembidion lunatum
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/sayi/ff7f884a-f726-44d6-9f52-1f216223f591.png,Calosoma sayi,Cicindela ancocisconensis,Cicindela tranquebarica,Cicindela limbata,Cicindela tranquebarica
BritishCarabids/British Carabids/database/4475127/d187s0147.jpg,Ophonus melletii,Agonum versutum,Agonum thoreyi,Agonum fuliginosum,Ophonus cordatus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Brachinus/fumans/c0084b67-a213-4fa7-a919-a0f3b208709c.png,Brachinus fumans,Lebia viridipennis,Chlaenius laticollis,Agonum decorum,Galerita bicolor
BritishCarabids/British Carabids/database/6097854/d202s0068.jpg,Callistus lunatus,Trechus quadristriatus,Callistus lunatus,Callistus lunatus,Callistus lunatus
BritishCarabids/British Carabids/database/4308805/d100s0048.jpg,Bembidion iricolor,Notiophilus quadripunctatus,Bembidion iricolor,Agonum gracile,Bembidion iricolor
BeetlePalooza/individual_images/A00000033651.jpg/5627f1d1-8ff6-4abf-9da9-3176361bed19_00ea164d-2d30-410e-a677-147feb0f96ed.png,Synuchus impunctatus,Pterostichus protractus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
BritishCarabids/British Carabids/database/4308804/d089s0234.jpg,Bembidion aeneum,Synuchus vivalis,Trechus obtusus,Notiophilus biguttatus,Trechus obtusus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/fraternus/78ca8817-896c-4347-a2c7-2b26ab185e5a.png,Harpalus fraternus,Scarites lissopterus,Agonum decorum,Calosoma eremicola,Cicindela repanda
BritishCarabids/British Carabids/database/4308815/d057s0026.jpg,Broscus cephalotes,Broscus cephalotes,Broscus cephalotes,Broscus cephalotes,Broscus cephalotes
BeetlePUUM/CANON/individual_images/IMG_0543.JPG/341561bd-42ce-4875-9bd9-0c9e6b68155e.png,Trechus obtusus,Mecyclothorax brunneonubiger,Trechus obtusus,Trechus obtusus,Trechus obtusus
BeetlePalooza/individual_images/A00000012920.jpg/6d26f46f-4c9a-4f39-9d52-f95c78f1d672_aeee62e9-18a6-4a89-8802-37f0a630bbd7.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
BritishCarabids/British Carabids/database/5756018/d204s0325.jpg,Badister bullatus,Badister unipustulatus,Badister bullatus,Badister bullatus,Badister bullatus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/repanda/3edc28ec-c019-4537-a7e8-d423c3039ecf.png,Cicindela repanda,Eunota circumpicta,Cicindela repanda,Cicindela limbata,Cicindela repanda
BritishCarabids/British Carabids/database/1037319/d060s0112.jpg,Trechus obtusus,Sinechostictus stomoides,Acupalpus dubius,Philorhizus melanocephalus,Trechus obtusus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pasimachus/depressus/7bb9726f-f192-46c7-908f-835c260bf0a0.png,Pasimachus depressus,Rhadine jejuna,Pasimachus elongatus,Amara angustata,Carabus sylvosus
BritishCarabids/British Carabids/database/4473795/d036s0023.jpg,Nebria salina,Loricera pilicornis,Amara aulica,Nebria salina,Nebria rufescens
BritishCarabids/British Carabids/database/5872124/d087s0126.jpg,Bembidion articulatum,Bembidion nigricorne,Bradycellus harpalinus,Acupalpus dorsalis,Bembidion articulatum
BritishCarabids/British Carabids/database/5755952/d194s0035.jpg,Stenolophus mixtus,Trechus rubens,Stenolophus mixtus,Bembidion stephensii,Stenolophus mixtus
BeetlePalooza/individual_images/MLBS_008.S.20180522.CARGOR(18).jpg/9bc3db9b-b737-40cc-9636-1ac53b90dc9d_801ebe60-704c-416e-9b6e-33aa6a1d2dd0.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
BeetlePUUM/CANON/individual_images/IMG_0377.JPG/52245e8c-de71-4bdc-95f6-606ed51a34c0.png,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
BritishCarabids/British Carabids/database/1035931/d080s0020.jpg,Bembidion tetracolum,Anchomenus dorsalis,Bembidion tetracolum,Bembidion bruxellense,Bembidion tetracolum
BritishCarabids/British Carabids/database/4479052/d082s0489.jpg,Bembidion illigeri,Asaphidion flavipes,Bembidion illigeri,Amara anthobia,Bembidion illigeri
BritishCarabids/British Carabids/database/9364935/d041s0312.jpg,Notiophilus biguttatus,Dicheirotrichus placidus,Notiophilus biguttatus,Notiophilus biguttatus,Notiophilus biguttatus
BeetlePalooza/individual_images/A00000051555_2.jpg/58c9a47b-9a1e-42be-af52-d7d7c4f2fc43_02560006-d4ff-4e69-973f-63fff70261a5.png,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/obsoleta/fcc313b1-9248-4685-a6c0-fcaf485e9be0.png,Cicindelidia obsoleta,Cicindela sexguttata,Cicindelidia punctulata,Cicindela limbalis,Cicindelidia obsoleta
BritishCarabids/British Carabids/database/5755986/d194s0691.jpg,Bradycellus ruficollis,Aepopsis robinii,Bembidion guttula,Bembidion assimile,Bembidion guttula
BritishCarabids/British Carabids/database/7387665/d074s0380.jpg,Bembidion geniculatum,Amara infima,Bembidion monticola,Bembidion atrocaeruleum,Bembidion deletum
BritishCarabids/British Carabids/database/5753757/d107s0110.jpg,Poecilus kugelanni,Harpalus tenebrosus,Poecilus cupreus,Agonum viduum,Poecilus cupreus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/marginale/ff60251c-24f2-4af1-875a-cbe762b30362.png,Calosoma marginale,Notiobia terminata,Calosoma peregrinator,Calosoma marginale,Pterostichus lama
BritishCarabids/British Carabids/database/1035185/d158s0151.jpg,Amara aenea,Amara plebeja,Amara famelica,Amara communis,Amara famelica
BritishCarabids/British Carabids/database/5757310/d208s0419.jpg,Demetrias atricapillus,Bradycellus verbasci,Demetrias atricapillus,Epaphius secalis,Paradromius longiceps
BritishCarabids/British Carabids/database/6097879/d077s0359.jpg,Bembidion femoratum,Dicheirotrichus placidus,Bembidion maritimum,Bembidion femoratum,Bembidion femoratum
BritishCarabids/British Carabids/database/4475179/d188s0204.jpg,Ophonus puncticeps,Ophonus rupicola,Ophonus puncticeps,Ophonus rufibarbis,Ophonus puncticeps
BritishCarabids/British Carabids/database/4475140/d189s0334.jpg,Ophonus rufibarbis,Ophonus laticollis,Ophonus rufibarbis,Ophonus rufibarbis,Ophonus rufibarbis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pterostichus/caudicalis/9508a34b-aec6-4224-8338-55242e066817.png,Pterostichus caudicalis,Chlaenius prasinus,Scarites subterraneus,Agonum gratiosum,Amara chalcea
BritishCarabids/British Carabids/database/4474146/d139s0522.jpg,Oxypselaphus obscurus,Dromius angustus,Oxypselaphus obscurus,Dromius angustus,Oxypselaphus obscurus
BritishCarabids/British Carabids/database/5873211/d182s0061.jpg,Harpalus rufipalpis,Agonum nigrum,Amara aulica,Platynus assimilis,Amara ovata
BritishCarabids/British Carabids/database/5873215/d177s0274.jpg,Harpalus dimidiatus,Harpalus rufipalpis,Harpalus dimidiatus,Harpalus dimidiatus,Anisodactylus binotatus
BritishCarabids/British Carabids/database/5756368/d102s0401.jpg,Pogonus luridipennis,Pogonus luridipennis,Pogonus luridipennis,Pogonus luridipennis,Pogonus luridipennis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/231b1f81-6c54-4be6-a6f4-dd6a0704ac89.png,Calosoma scrutator,Calosoma scrutator,Calosoma scrutator,Agonum placidum,Calosoma scrutator
BritishCarabids/British Carabids/database/7387665/d074s0335.jpg,Bembidion geniculatum,Dyschirius nitidus,Bembidion tibiale,Bembidion punctulatum,Bembidion aeneum
BritishCarabids/British Carabids/database/1035195/d161s0276.jpg,Amara familiaris,Bembidion geniculatum,Amara plebeja,Amara familiaris,Amara apricaria
BritishCarabids/British Carabids/database/5872127/d074s0106.jpg,Bembidion tibiale,Harpalus neglectus,Pterostichus strenuus,Agonum fuliginosum,Bembidion tibiale
BritishCarabids/British Carabids/database/5872124/d087s0425.jpg,Bembidion articulatum,Bembidion schueppelii,Bembidion articulatum,Bembidion guttula,Bembidion articulatum
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Apristus/constrictus/a5d79034-07a9-4857-8c5f-747eaa90debc.png,Apristus constrictus,Pterostichus rostratus,Lebia viridis,Agonum cupreum,Bembidion americanum
BritishCarabids/British Carabids/database/4475179/d188s0208.jpg,Ophonus puncticeps,Amara bifrons,Ophonus puncticeps,Ophonus azureus,Ophonus puncticeps
BritishCarabids/British Carabids/database/8600499/d166s0179.jpg,Amara tibialis,Platyderus depressus,Amara tibialis,Amara curta,Amara tibialis
BritishCarabids/British Carabids/database/1035551/d049s0188.jpg,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius
BritishCarabids/British Carabids/database/8267077/d198s0427.jpg,Acupalpus dorsalis,Bembidion decorum,Dicheirotrichus cognatus,Acupalpus dubius,Acupalpus dorsalis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetracha/virginica/23845579-5bf6-448c-acaa-2391b16eab67.png,Tetracha virginica,Tetracha virginica,Tetracha virginica,Tetracha virginica,Chlaenius tricolor
BritishCarabids/British Carabids/database/1036796/d064s0388.jpg,Asaphidion flavipes,Bembidion laterale,Asaphidion pallipes,Bembidion iricolor,Asaphidion flavipes
BritishCarabids/British Carabids/database/5755079/d145s0389.jpg,Agonum fuliginosum,Bembidion geniculatum,Clivina fossor,Agonum muelleri,Clivina fossor
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/decorum/af017e2e-160b-42cd-8689-198a88d2a329.png,Agonum decorum,Pasimachus californicus,Synuchus dubius,Carabus taedatus,Synuchus dubius
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Elaphropus/xanthopus/1fd12d51-c1cc-4058-855b-61c88e85f4d5.png,Elaphropus xanthopus,Harpalus amputatus,Tetragonoderus laevigatus,Calathus advena,Patrobus lecontei
BritishCarabids/British Carabids/database/7708350/d121s0055.jpg,Pterostichus nigrita,Pterostichus rhaeticus,Pterostichus nigrita,Pterostichus nigrita,Pterostichus nigrita
BeetlePalooza/individual_images/A00000033604.jpg/46f2bccc-0a28-419f-acde-17606c97dd88_6cdb094d-f6e2-43dd-9b5b-73f2c858aed9.png,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
BritishCarabids/British Carabids/database/8019310/d119s0152.jpg,Pterostichus gracilis,Platynus livens,Pterostichus gracilis,Pterostichus nigrita,Pterostichus nigrita
BritishCarabids/British Carabids/database/5873524/d053s0469.jpg,Dyschirius globosus,Dyschirius globosus,Dyschirius globosus,Dyschirius globosus,Dyschirius globosus
BritishCarabids/British Carabids/database/7508714/d124s0471.jpg,Pterostichus strenuus,Agonum nigrum,Pterostichus strenuus,Pterostichus strenuus,Pterostichus strenuus
BritishCarabids/British Carabids/database/8186956/d116s0025.jpg,Pterostichus adstrictus,Patrobus septentrionis,Pterostichus adstrictus,Agonum emarginatum,Pterostichus adstrictus
BritishCarabids/British Carabids/database/5755982/d195s0066.jpg,Bradycellus verbasci,Ophonus melletii,Bradycellus verbasci,Bradycellus verbasci,Bradycellus verbasci
BritishCarabids/British Carabids/database/4472929/d167s0037.jpg,Amara infima,Ocys quinquestriatus,Amara infima,Amara communis,Amara infima
BritishCarabids/British Carabids/database/4308790/d192s0465.jpg,Dicheirotrichus obsoletus,Dicheirotrichus obsoletus,Dicheirotrichus obsoletus,Dicheirotrichus obsoletus,Dicheirotrichus gustavii
BritishCarabids/British Carabids/database/4474169/d140s0161.jpg,Paranchus albipes,Leistus spinibarbis,Paranchus albipes,Paranchus albipes,Paranchus albipes
BritishCarabids/British Carabids/database/9377664/d071s0357.jpg,Bembidion obliquum,Asaphidion stierlini,Bembidion lunulatum,Asaphidion stierlini,Notiophilus biguttatus
BritishCarabids/British Carabids/database/8335452/d075s0320.jpg,Bembidion bualei,Bembidion bualei,Bembidion bualei,Dyschirius politus,Bembidion femoratum
BritishCarabids/British Carabids/database/8047965/d084s0258.jpg,Bembidion clarkei,Tachys micros,Bembidion clarkei,Bembidion bruxellense,Bembidion clarkei
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lebia/viridis/24350d1b-2fa9-41a1-b5e7-522c4685d48d.png,Lebia viridis,Dicaelus teter,Lebia viridis,Bembidion frontale,Philophuga viridicollis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/longilabris/08cad0a3-1c08-461d-bb06-aa5d24ad715a.png,Cicindela longilabris,Cicindelidia haemorrhagica,Cicindelidia obsoleta,Cicindela ancocisconensis,Cicindelidia nigrocoerulea
BeetlePalooza/individual_images/A00000046225.jpg/f3fb4f8b-a1d2-4dd1-85bb-7c9bac97472b_7fc62803-5c34-4424-b507-fd87ddc0f585.png,Dicaelus sinuatus,Pterostichus corvinus,Dicaelus sinuatus,Dicaelus sinuatus,Dicaelus sinuatus
BritishCarabids/British Carabids/database/4308801/d078s0351.jpg,Bembidion maritimum,Bembidion maritimum,Bembidion maritimum,Bembidion deletum,Bembidion maritimum
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Ega/sallei/eb07d5f0-22d8-4527-9c62-65b35a3970a8.png,Ega sallei,Dyschirius haemorrhoidalis,Ega sallei,Agonum decorum,Agonum decorum
BritishCarabids/British Carabids/database/5872148/d084s0298.jpg,Bembidion assimile,Bembidion clarkei,Bembidion gilvipes,Asaphidion curtum,Bembidion obtusum
BritishCarabids/British Carabids/database/5716409/d054s0230.jpg,Dyschirius impunctipennis,Dyschirius impunctipennis,Bembidion guttula,Asaphidion flavipes,Trechus obtusus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Habroscelimorpha/dorsalis/d7dc8c58-8993-4cfa-a7c1-71eac2adac9d.png,Habroscelimorpha dorsalis,Poecilus chalcites,Cicindelidia rufiventris,Agonum emarginatum,Ellipsoptera nevadica
BritishCarabids/British Carabids/database/5754974/d142s0131.jpg,Anchomenus dorsalis,Sinechostictus stomoides,Anchomenus dorsalis,Anchomenus dorsalis,Anchomenus dorsalis
BritishCarabids/British Carabids/database/4308806/d085s0427.jpg,Bembidion minimum,Dyschirius salinus,Bembidion minimum,Bembidion minimum,Bembidion minimum
BritishCarabids/British Carabids/database/8068514/d183s0220.jpg,Harpalus servus,Agonum thoreyi,Calathus rotundicollis,Anisodactylus nemorivagus,Brachinus crepitans
BeetlePalooza/individual_images/A00000051555_1.jpg/46b97d9d-292c-4464-9b9f-358b517a111b_aa9cd562-da54-4806-832b-3496f4cd42db.png,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
BritishCarabids/British Carabids/database/4480480/d005s0030.jpg,Cicindela sylvatica,Cicindela maritima,Cicindela maritima,Cychrus caraboides,Cicindela sylvatica
BritishCarabids/British Carabids/database/1037633/d199s0026.jpg,Acupalpus meridianus,Badister sodalis,Acupalpus meridianus,Acupalpus meridianus,Acupalpus meridianus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/purpurea/3241ca3d-02b4-4fde-89fa-816daee4a0d5.png,Cicindela purpurea,Cicindela splendida,Cicindela formosa,Cicindela purpurea,Cicindela scutellaris
BritishCarabids/British Carabids/database/8335452/d075s0040.jpg,Bembidion bualei,Bembidion monticola,Bembidion bualei,Bembidion fluviatile,Bembidion bualei
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Semiardistomis/viridis/a221f801-abba-4e67-a2a5-fc4ba5bac19b.png,Semiardistomis viridis,Pterostichus luctuosus,Harpalus affinis,Amara familiaris,Pterostichus femoralis
BritishCarabids/British Carabids/database/5756368/d102s0597.jpg,Pogonus luridipennis,Pogonus luridipennis,Pogonus luridipennis,Bembidion tetracolum,Bembidion fluviatile
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/striatopunctatum/02e3dd78-a9a6-4d91-abb6-9cdae7f83834.png,Agonum striatopunctatum,Goniotropis kuntzeni,Poecilus chalcites,Carabus goryi,Diplocheila striatopunctata
BritishCarabids/British Carabids/database/6097924/d184s0067.jpg,Harpalus tardus,Patrobus septentrionis,Harpalus tardus,Agonum emarginatum,Harpalus tardus
BeetlePUUM/CANON/individual_images/IMG_0239.JPG/03ae373a-2168-43a8-8586-255ccd45c6ed.png,Trechus obtusus,Lebia analis,Trechus obtusus,Trechus obtusus,Trechus obtusus
BeetlePUUM/CANON/individual_images/IMG_0207.JPG/8aa0612c-603b-40bd-ad5a-faac00cf5c33.png,Mecyclothorax konanus,Mecyclothorax discedens,Mecyclothorax discedens,Mecyclothorax discedens,Mecyclothorax discedens
BritishCarabids/British Carabids/database/5873525/d053s0534.jpg,Dyschirius aeneus,Aepopsis robinii,Dyschirius aeneus,Dyschirius aeneus,Dyschirius aeneus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/harrisii/d303e611-f8e9-435f-b16f-c2d193b7bd8a.png,Anisodactylus harrisii,Scarites subterraneus,Pterostichus adstrictus,Agonum melanarium,Anisodactylus harrisii
BritishCarabids/British Carabids/database/4988354/d133s0512.jpg,Calathus melanocephalus,Leistus ferrugineus,Calathus melanocephalus,Badister bullatus,Calathus melanocephalus
BritishCarabids/British Carabids/database/5755079/d145s0051.jpg,Agonum fuliginosum,Agonum versutum,Pterostichus diligens,Agonum fuliginosum,Badister dilatatus
BritishCarabids/British Carabids/database/1035551/d049s0069.jpg,Elaphrus riparius,Ocys quinquestriatus,Elaphrus riparius,Amara plebeja,Elaphrus riparius
BritishCarabids/British Carabids/database/4476832/d062s0247.jpg,Trechoblemus micros,Trechus rubens,Trechoblemus micros,Anthracus consputus,Trechoblemus micros
BritishCarabids/British Carabids/database/9364935/d041s0166.jpg,Notiophilus biguttatus,Dyschirius impunctipennis,Notiophilus biguttatus,Agonum versutum,Notiophilus biguttatus
BritishCarabids/British Carabids/database/4475140/d189s0287.jpg,Ophonus rufibarbis,Ophonus rupicola,Ophonus rufibarbis,Ophonus rufibarbis,Ophonus rufibarbis
BritishCarabids/British Carabids/database/8139233/d063s0052.jpg,Elaphropus walkerianus,Bembidion articulatum,Elaphropus walkerianus,Bembidion articulatum,Elaphropus walkerianus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scarites/subterraneus/22f547e0-c5ab-4f7f-bd5a-de00ac20097e.png,Scarites subterraneus,Calosoma frigidum,Agonum punctiforme,Chlaenius laticollis,Scarites subterraneus
BritishCarabids/British Carabids/database/4473277/d156s0030.jpg,Zabrus tenebrioides,Harpalus smaragdinus,Amara aulica,Amara fulva,Zabrus tenebrioides
BritishCarabids/British Carabids/database/4472913/d165s0180.jpg,Amara similata,Anisodactylus poeciloides,Amara similata,Amara apricaria,Anisodactylus poeciloides
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Notiobia/maculicornis/2d31bda1-18ce-4fb8-b101-b3813397c9e2.png,Notiobia maculicornis,Anisodactylus sanctaecrucis,Anisodactylus caenus,Amara rubrica,Selenophorus pedicularius
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Trichotichnus/autumnalis/708524c1-6b7d-4564-9377-12def9dd134d.png,Trichotichnus autumnalis,Harpalus caliginosus,Trichotichnus autumnalis,Amara exarata,Trichotichnus vulpeculus
BritishCarabids/British Carabids/database/4308801/d078s0369.jpg,Bembidion maritimum,Bembidion lunatum,Bembidion testaceum,Bembidion maritimum,Bembidion saxatile
BritishCarabids/British Carabids/database/5756018/d204s0153.jpg,Badister bullatus,Dyschirius globosus,Dyschirius globosus,Bembidion ephippium,Bembidion assimile
BritishCarabids/British Carabids/database/1035185/d158s0338.jpg,Amara aenea,Agonum versutum,Amara aenea,Amara aenea,Amara aenea
BritishCarabids/British Carabids/database/4988447/d150s0254.jpg,Agonum thoreyi,Agonum nigrum,Agonum thoreyi,Agonum fuliginosum,Agonum thoreyi
BeetlePalooza/individual_images/A00000051576.jpg/acdf7af4-a285-461b-bda2-7d97dd74132e_32c6b935-97d9-485d-b7b1-a39d4888fc7f.png,Calathus advena,Pterostichus novus,Calathus advena,Calathus advena,Synuchus impunctatus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Ellipsoptera/wapleri/aeb694c5-4fed-4d84-9164-766ef63d3954.png,Ellipsoptera wapleri,Colliuris pensylvanica,Tetracha carolina,Agonum ferreum,Cicindela limbalis
BeetlePalooza/individual_images/A00000051610.jpg/620711bd-72fc-4454-9f24-c2870879e821_12432b3c-b845-499f-9a5a-b80aec6af52e.png,Calathus advena,Pterostichus restrictus,Calathus advena,Synuchus impunctatus,Calathus advena
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lebia/subrugosa/4ccb163a-07d6-493a-ba03-68a907c35ecb.png,Lebia subrugosa,Calleida punctata,Elaphrus viridis,Carabus arvensis,Lebia histrionica
BritishCarabids/British Carabids/database/4472897/d160s0080.jpg,Amara convexior,Amara anthobia,Amara aenea,Amara similata,Amara aenea
BritishCarabids/British Carabids/database/1035578/d034s0207.jpg,Nebria brevicollis,Chlaenius nigricornis,Nebria brevicollis,Elaphrus cupreus,Nebria brevicollis
BeetlePalooza/individual_images/A00000050023.jpg/c6d5b0bc-eec1-40b3-946c-b2eb97f57b66_b5e9bd64-884a-4cac-8abb-a70c0a008ffe.png,Cyclotrachelus torvus,Pterostichus trinarius,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Schizogenius/lineolatus/0637292e-2e28-4508-bdd0-d81c61709ffa.png,Schizogenius lineolatus,Agonum octopunctatum,Dyschirius aeneus,Bembidion confusum,Selenophorus hylacis
BritishCarabids/British Carabids/database/7641814/d110s0007.jpg,Pterostichus madidus,Pterostichus aethiops,Pterostichus oblongopunctatus,Pterostichus madidus,Pterostichus madidus
BritishCarabids/British Carabids/database/5757308/d208s0147.jpg,Demetrias monostigma,Oxypselaphus obscurus,Demetrias monostigma,Anchomenus dorsalis,Demetrias atricapillus
BritishCarabids/British Carabids/database/5872109/d065s0019.jpg,Ocys harpaloides,Paranchus albipes,Amara curta,Amara plebeja,Pterostichus strenuus
BeetlePalooza/individual_images/A00000051542.jpg/1844f9c9-1d36-4600-a31a-340c0e88a61f_f73062cf-a60f-46df-a303-609b6d53249f.png,Harpalus paratus,Harpalus paratus,Harpalus paratus,Cratacanthus dubius,Harpalus paratus
BritishCarabids/British Carabids/database/5756018/d204s0156.jpg,Badister bullatus,Badister bullatus,Badister bullatus,Amara bifrons,Badister bullatus
BritishCarabids/British Carabids/database/4308812/d191s0124.jpg,Anisodactylus poeciloides,Anisodactylus poeciloides,Anisodactylus poeciloides,Anisodactylus poeciloides,Anisodactylus poeciloides
BritishCarabids/British Carabids/database/4475677/d197s0544.jpg,Acupalpus dubius,Acupalpus dubius,Notiophilus biguttatus,Bradycellus ruficollis,Notiophilus biguttatus
BritishCarabids/British Carabids/database/4308806/d085s0310.jpg,Bembidion minimum,Elaphropus walkerianus,Bembidion minimum,Bembidion minimum,Bembidion minimum
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Carabus/vinctus/d76b7f22-a42f-45d3-ab21-ed536a947b0b.png,Carabus vinctus,Pasimachus californicus,Lebia viridis,Calosoma eremicola,Pasimachus viridans
BritishCarabids/British Carabids/database/5755986/d194s0168.jpg,Bradycellus ruficollis,Bembidion clarkei,Ocys quinquestriatus,Bembidion atrocaeruleum,Bradycellus ruficollis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/tranquebarica/2641a325-d86e-43e5-a5d3-3f101556bc7a.png,Cicindela tranquebarica,Cicindela hirticollis,Cicindela decemnotata,Cicindela limbata,Cicindela pulchra
BritishCarabids/British Carabids/database/9364935/d041s0051.jpg,Notiophilus biguttatus,Notiophilus quadripunctatus,Notiophilus biguttatus,Notiophilus biguttatus,Notiophilus biguttatus
BritishCarabids/British Carabids/database/1036255/d075s0010.jpg,Bembidion bruxellense,Harpalus pumilus,Bembidion bruxellense,Agonum fuliginosum,Bembidion bruxellense
BritishCarabids/British Carabids/database/8137203/d143s0118.jpg,Platynus assimilis,Agonum nigrum,Nebria rufescens,Nebria rufescens,Platynus assimilis
BritishCarabids/British Carabids/database/1035195/d161s0622.jpg,Amara familiaris,Notiophilus biguttatus,Pterostichus vernalis,Bembidion atrocaeruleum,Pterostichus strenuus
BeetlePalooza/individual_images/A00000051555_2.jpg/57cdbf21-de21-4829-8c28-22ed68be510d_5f5bed45-190c-4eff-b765-53f653021b57.png,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
BritishCarabids/British Carabids/database/4472897/d160s0220.jpg,Amara convexior,Amara consularis,Amara aenea,Agonum micans,Amara convexior
BritishCarabids/British Carabids/database/5755562/d217s0113.jpg,Polistichus connexus,Nebria salina,Pterostichus minor,Calathus melanocephalus,Paranchus albipes
BeetlePalooza/individual_images/A00000046088.jpg/c9726c32-e700-4b32-838a-2cc12e562f2f_8f19ccc7-9206-46ef-8064-9535bb6f37ab.png,Carabus goryi,Cicindela punctulata,Carabus goryi,Carabus goryi,Carabus goryi
BeetlePalooza/individual_images/A00000033567.jpg/0b7cf8e4-7bb0-4e9a-bced-696be3ec2cb8_cf5c1879-8f08-4f56-8e0a-2e91196b2b62.png,Synuchus impunctatus,Pterostichus protractus,Synuchus impunctatus,Synuchus impunctatus,Calathus advena
BritishCarabids/British Carabids/database/5873220/d176s0317.jpg,Harpalus anxius,Amara bifrons,Amara communis,Harpalus neglectus,Harpalus anxius
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Dicaelus/purpuratus/5161197d-5ebd-4a74-a83b-1208a173e077.png,Dicaelus purpuratus,Poecilus chalcites,Dicaelus purpuratus,Agonum octopunctatum,Dicaelus sculptilis
BritishCarabids/British Carabids/database/5872954/d009s0112.jpg,Calosoma inquisitor,Carabus arvensis,Calosoma inquisitor,Amara convexiusculus,Calosoma inquisitor
